z(Angstrom),Total_mass_gcm3_mean,Total_mass_gcm3_se,CSH_Si_gcm3_mean,CSH_Si_gcm3_se,Ca_gcm3_mean,Ca_gcm3_se,H_Hydroxyl_CSH_gcm3_mean,H_Hydroxyl_CSH_gcm3_se,H_SiO2_Hydroxyl_gcm3_mean,H_SiO2_Hydroxyl_gcm3_se,H_Unbonded_CSH_gcm3_mean,H_Unbonded_CSH_gcm3_se,H_Unbonded_SiO2_gcm3_mean,H_Unbonded_SiO2_gcm3_se,H_Water_CSH_gcm3_mean,H_Water_CSH_gcm3_se,H_Water_IF_gcm3_mean,H_Water_IF_gcm3_se,O_Bridging_CSH_gcm3_mean,O_Bridging_CSH_gcm3_se,O_Hydroxyl_CSH_gcm3_mean,O_Hydroxyl_CSH_gcm3_se,O_NBO_CSH_gcm3_mean,O_NBO_CSH_gcm3_se,O_SiO2_Structural_gcm3_mean,O_SiO2_Structural_gcm3_se,O_SiO2_Surface_gcm3_mean,O_SiO2_Surface_gcm3_se,O_Unclassified_CSH_gcm3_mean,O_Unclassified_CSH_gcm3_se,O_Water_CSH_gcm3_mean,O_Water_CSH_gcm3_se,O_Water_IF_gcm3_mean,O_Water_IF_gcm3_se,O_Water_IF_CaCoord_gcm3_mean,O_Water_IF_CaCoord_gcm3_se,Si_Bulk_gcm3_mean,Si_Bulk_gcm3_se,Si_Surface_gcm3_mean,Si_Surface_gcm3_se
 13.686858, 2.4088181395, 0.0347406437, 0.4564904589, 0.0129558957, 0.6780129389, 0.0199176095, 0.0271830789, 0.0007073738, 0, 0, 0, 0, 0, 0, 0.009851441, 0.0005544874, 0, 0, 0.2118021176, 0.009201114, 0.3688573228, 0.0100515214, 0.5789485994, 0.0149469573, 0, 0, 0, 0, 0, 0, 0.0776721821, 0.0036237195, 0, 0, 0, 0, 0, 0, 0, 0
 13.886666, 2.4908746745, 0.054336279, 0.6252717997, 0.0221759794, 0.5151526881, 0.0253505357, 0.023432202, 0.0009253564, 0, 0, 0, 0, 0, 0, 0.0059065532, 0.0004079331, 0, 0, 0.2638116845, 0.0101318164, 0.3702259956, 0.0160560209, 0.6210352883, 0.0185355193, 0, 0, 0, 0, 0, 0, 0.0660384632, 0.0043359469, 0, 0, 0, 0, 0, 0, 0, 0
 14.086474, 2.4470533309, 0.0454495404, 0.7165698914, 0.0112040462, 0.4440084732, 0.0362362261, 0.021427423, 0.0010947691, 0, 0, 0, 0, 0, 0, 0.0038155472, 0.0003808647, 0, 0, 0.3479850624, 0.0062261946, 0.3154790831, 0.0149345843, 0.55978718, 0.0149403596, 0, 0, 0, 0, 0, 0, 0.0379806705, 0.0031973195, 0, 0, 0, 0, 0, 0, 0, 0
 14.286282, 2.5366137705, 0.0388546818, 0.6492976133, 0.0237791522, 0.6942989639, 0.0239068257, 0.0226777153, 0.0007237289, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0021556764, 0.0002340619, 0, 0, 0.2922116453, 0.0120500086, 0.2822887674, 0.0127822899, 0.5758690856, 0.0140447001, 0, 0, 0, 0, 0, 0, 0.0177927466, 0.0018839705, 0, 0, 0, 0, 0, 0, 0, 0
 14.48609, 2.6238081705, 0.0288210207, 0.763420228, 0.021177372, 0.802301025, 0.0247367611, 0.0217507745, 0.0007670886, 0, 0, 0, 0, 0, 0, 0.0019616655, 0.0001989895, 0, 0, 0.2029057443, 0.0077116801, 0.2638116845, 0.006994324, 0.5635510302, 0.0138680912, 0, 0, 0, 0, 0, 0, 0.0041060184, 0.0010414039, 0, 0, 0, 0, 0, 0, 0, 0
 14.685898, 2.6568676428, 0.049392782, 0.7279821529, 0.0164297146, 0.9385893401, 0.0264084415, 0.0147879398, 0.0007105648, 0, 0, 0, 0, 0, 0, 0.0010131679, 0.0001181748, 0, 0, 0.1936672029, 0.0086005424, 0.2042744172, 0.0089264526, 0.5751847491, 0.0186917751, 0, 0, 0, 0, 0, 0, 0.0013686728, 0.0006279902, 0, 0, 0, 0, 0, 0, 0, 0
 14.885707, 2.5688821309, 0.0412800244, 0.5159543476, 0.0200157675, 1.0903065212, 0.0267438302, 0.0171376271, 0.000799805, 0, 0, 0, 0, 0, 0, 0.0010993949, 0.0001515443, 0, 0, 0.1077829839, 0.0051803241, 0.1912720254, 0.0129603822, 0.6425918851, 0.0119142411, 0, 0, 0, 0, 0, 0, 0.0027373456, 0.0009154451, 0, 0, 0, 0, 0, 0, 0, 0
 15.085515, 2.3105799784, 0.0295312266, 0.3075304144, 0.0094830308, 0.9840187785, 0.0224348654, 0.0194873143, 0.0007438604, 0, 0, 0, 0, 0, 0, 0.0007544867, 0.0000877732, 0, 0, 0.0605637719, 0.0048459879, 0.2593634978, 0.0102938199, 0.6689388368, 0.0143106938, 0, 0, 0, 0, 0, 0, 0.0099228779, 0.0014453156, 0, 0, 0, 0, 0, 0, 0, 0
 15.285323, 2.4430075939, 0.0291068917, 0.3705981752, 0.0145381252, 0.9840187785, 0.0207514911, 0.0147448263, 0.0004592627, 0, 0, 0, 0, 0, 0, 0.0009484976, 0.0000862271, 0, 0, 0.063985454, 0.0049962478, 0.2822887674, 0.0075599654, 0.7113676939, 0.0155139865, 0, 0, 0, 0, 0, 0, 0.0150554009, 0.0027908493, 0, 0, 0, 0, 0, 0, 0, 0
 15.485131, 2.8447556092, 0.054908872, 0.486522726, 0.0219180328, 1.209451652, 0.0290204181, 0.0084718081, 0.0005953275, 0, 0, 0, 0, 0, 0, 0.0015736437, 0.0001181748, 0, 0, 0.0797251913, 0.0037899544, 0.2593634978, 0.0128210385, 0.7818543437, 0.0148847826, 0, 0, 0, 0, 0, 0, 0.0177927466, 0.0025987717, 0, 0, 0, 0, 0, 0, 0, 0
 15.684939, 2.959464136, 0.038693665, 0.3039265424, 0.0162133257, 1.4057411122, 0.0300810247, 0.0098945545, 0.000845934, 0, 0, 0, 0, 0, 0, 0.0015952005, 0.00020052, 0, 0, 0.0828047051, 0.0048871395, 0.3192429333, 0.0103698627, 0.8208615189, 0.0127010427, 0, 0, 0, 0, 0, 0, 0.0153975691, 0.0019781067, 0, 0, 0, 0, 0, 0, 0, 0
 15.884747, 2.7794803323, 0.0417382606, 0.1453561724, 0.0130406234, 1.5360293128, 0.0330318138, 0.0114681982, 0.000451529, 0, 0, 0, 0, 0, 0, 0.0009269408, 0.0001541049, 0, 0, 0.0780143503, 0.0053563548, 0.2928959817, 0.0095187648, 0.7093146847, 0.016757419, 0, 0, 0, 0, 0, 0, 0.0054746912, 0.001275454, 0, 0, 0, 0, 0, 0, 0, 0
 16.084555, 2.4411758361, 0.046324369, 0.1874013463, 0.0148770246, 1.2848816629, 0.0384838413, 0.0126322635, 0.0006081911, 0, 0, 0, 0, 0, 0, 0.0009269408, 0.0001541049, 0, 0, 0.0711709862, 0.0067234551, 0.2490984517, 0.0119812885, 0.6330111754, 0.0142643302, 0, 0, 0, 0, 0, 0, 0.0020530092, 0.0007194531, 0, 0, 0, 0, 0, 0, 0, 0
 16.284363, 1.973905595, 0.0495840064, 0.1687813407, 0.0129698115, 0.9583040021, 0.0320936566, 0.0173316379, 0.0006602514, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0010778382, 0.0001483638, 0, 0, 0.0602216037, 0.0059286062, 0.207353931, 0.0098183103, 0.5573920026, 0.0120333774, 0, 0, 0, 0, 0, 0, 0.003421682, 0.00092881, 0, 0, 0, 0, 0, 0, 0, 0
 16.484172, 1.6269716597, 0.0412080208, 0.1081161613, 0.0093051576, 0.8554448963, 0.0317301284, 0.0217292177, 0.0008074288, 0, 0, 0, 0, 0, 0, 0.0011425085, 0.00013732, 0, 0, 0.042086689, 0.0027317121, 0.1508961775, 0.0084905773, 0.4403704772, 0.0176876733, 0, 0, 0, 0, 0, 0, 0.0071855323, 0.0014453156, 0, 0, 0, 0, 0, 0, 0, 0
 16.68398, 1.421284731, 0.0356378474, 0.0456490459, 0.006728131, 0.7457285168, 0.0292070337, 0.0172454109, 0.0007361929, 0, 0, 0, 0, 0, 0, 0.0012071788, 0.0001419614, 0, 0, 0.018477083, 0.0031044254, 0.1283130761, 0.0096763864, 0.4574788873, 0.0118142604, 0, 0, 0, 0, 0, 0, 0.0071855323, 0.0019530267, 0, 0, 0, 0, 0, 0, 0, 0
 16.883788, 2.0559202353, 0.0283787901, 0.1219310042, 0.0112378902, 1.1065925462, 0.0302214607, 0.0108214953, 0.0004310218, 0, 0, 0, 0, 0, 0, 0.0015305302, 0.0001754768, 0, 0, 0.0102650461, 0.0017552858, 0.2425972559, 0.0077148757, 0.5392570878, 0.0132251208, 0, 0, 0, 0, 0, 0, 0.0229252696, 0.0029486712, 0, 0, 0, 0, 0, 0, 0, 0
 17.083596, 2.4886781328, 0.0302671252, 0.3171407399, 0.0117054894, 1.1888798308, 0.0304458269, 0.0106274845, 0.0007113732, 0, 0, 0, 0, 0, 0, 0.0019832223, 0.0001576353, 0, 0, 0.0301108019, 0.0035938379, 0.3342983343, 0.0168381233, 0.5926353275, 0.0084894886, 0, 0, 0, 0, 0, 0, 0.0130023917, 0.0022696871, 0, 0, 0, 0, 0, 0, 0, 0
 17.283404, 2.3085593266, 0.0263284355, 0.3669943032, 0.0123396096, 0.9231604743, 0.0266823076, 0.0097005436, 0.0006172918, 0, 0, 0, 0, 0, 0, 0.0017029843, 0.0001754768, 0, 0, 0.0763035093, 0.0053072367, 0.3171899241, 0.0106743895, 0.5960570095, 0.0114715685, 0, 0, 0, 0, 0, 0, 0.0174505784, 0.0029150431, 0, 0, 0, 0, 0, 0, 0, 0
 17.483212, 2.2353124949, 0.0333025075, 0.3952246342, 0.0152675641, 0.754300109, 0.0228312476, 0.01185622, 0.0005367591, 0, 0, 0, 0, 0, 0, 0.001918552, 0.0002308529, 0, 0, 0.166978083, 0.0074866594, 0.305214037, 0.0110278898, 0.5779220948, 0.0112609488, 0, 0, 0, 0, 0, 0, 0.021898765, 0.0025119606, 0, 0, 0, 0, 0, 0, 0, 0
 17.68302, 2.5932040122, 0.0238499591, 0.4198510931, 0.0182075283, 1.0474485604, 0.0237575485, 0.0278944521, 0.0010207795, 0, 0, 0, 0, 0, 0, 0.0017029843, 0.0001726667, 0, 0, 0.1929828665, 0.0068721178, 0.3004236822, 0.013153171, 0.5734739081, 0.0120755502, 0, 0, 0, 0, 0, 0, 0.0294264655, 0.0031828323, 0, 0, 0, 0, 0, 0, 0, 0
 17.882829, 3.0498368165, 0.0396098728, 0.3705981752, 0.0395291506, 1.4863140784, 0.0404555445, 0.0352668652, 0.0009412499, 0, 0, 0, 0, 0, 0, 0.0021556764, 0.0003250488, 0, 0, 0.08759506, 0.0114252795, 0.3893874149, 0.0087679998, 0.6425918851, 0.0140677154, 0, 0, 0, 0, 0, 0, 0.0359276613, 0.0036440681, 0, 0, 0, 0, 0, 0, 0, 0
 18.082637, 3.2781605066, 0.0329233387, 0.6589079387, 0.0248536409, 1.4494562321, 0.0270622075, 0.0279806792, 0.0007021161, 0, 0, 0, 0, 0, 0, 0.002737709, 0.0003163162, 0, 0, 0.0677493042, 0.0071928179, 0.4331849449, 0.0135700739, 0.6124810833, 0.0101927561, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0.025320447, 0.0034788331, 0, 0, 0, 0, 0, 0, 0, 0
 18.282445, 3.0218981769, 0.0454383768, 0.8246860528, 0.0252928788, 1.0114478734, 0.0288205216, 0.0203280281, 0.0007449611, 0, 0, 0, 0, 0, 0, 0.0041173418, 0.0004373029, 0, 0, 0.1409732996, 0.0075195102, 0.4372909634, 0.0135318764, 0.5539703206, 0.0177377692, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0.028742129, 0.0036347558, 0, 0, 0, 0, 0, 0, 0, 0
 18.482253, 2.6258633981, 0.0343414956, 0.4739091738, 0.0183942877, 0.7697289748, 0.0224520951, 0.0192286331, 0.0005037577, 0, 0, 0, 0, 0, 0, 0.0042466824, 0.0003769921, 0, 0, 0.2025635761, 0.0078718259, 0.412997021, 0.01224455, 0.6898110971, 0.0125165543, 0, 0, 0, 0, 0, 0, 0.0533782397, 0.004021099, 0, 0, 0, 0, 0, 0, 0, 0
 18.682061, 2.6234493746, 0.035828877, 0.3766046286, 0.0126075292, 0.7088706706, 0.0202182114, 0.0208669472, 0.0006776545, 0, 0, 0, 0, 0, 0, 0.0050658394, 0.0004252809, 0, 0, 0.232674378, 0.0077709817, 0.4307897675, 0.0105955893, 0.7904085488, 0.0195491883, 0, 0, 0, 0, 0, 0, 0.0581685945, 0.0029160999, 0, 0, 0, 0, 0, 0, 0, 0
 18.881869, 2.2675997407, 0.041863471, 0.4084388317, 0.0253936514, 0.5262957579, 0.0224933927, 0.0261267975, 0.0006947624, 0, 0, 0, 0, 0, 0, 0.0051305097, 0.0003854922, 0, 0, 0.2183033135, 0.0092201809, 0.4126548528, 0.0110802897, 0.6378015303, 0.016007591, 0, 0, 0, 0, 0, 0, 0.0328481475, 0.0034965012, 0, 0, 0, 0, 0, 0, 0, 0
 19.081677, 2.5433107767, 0.0345587328, 0.6372847065, 0.0218481823, 0.7697289748, 0.025545797, 0.0314944316, 0.0008377996, 0, 0, 0, 0, 0, 0, 0.0061005641, 0.0003068976, 0, 0, 0.1981153895, 0.0067064784, 0.414707862, 0.0152004106, 0.4667174288, 0.0132437451, 0, 0, 0, 0, 0, 0, 0.0191614194, 0.0031242116, 0, 0, 0, 0, 0, 0, 0, 0
 19.281486, 2.7638622181, 0.0455466101, 1.0174932071, 0.0349810271, 0.7054420337, 0.0184585379, 0.0307183881, 0.0007856126, 0, 0, 0, 0, 0, 0, 0.0107352683, 0.0005003477, 0, 0, 0.20564309, 0.0090525794, 0.4697969426, 0.0142710245, 0.2836574402, 0.0101803553, 0, 0, 0, 0, 0, 0, 0.0403758479, 0.0041209985, 0, 0, 0, 0, 0, 0, 0, 0
 19.481294, 2.3354935426, 0.0389667711, 0.6655150375, 0.0270223657, 0.5974399727, 0.0182054092, 0.0265579328, 0.0006443539, 0, 0, 0, 0, 0, 0, 0.0153699724, 0.0005692868, 0, 0, 0.2836574402, 0.0050745675, 0.4879318574, 0.0108895648, 0.1573973734, 0.006396566, 0, 0, 0, 0, 0, 0, 0.1016239563, 0.0050453401, 0, 0, 0, 0, 0, 0, 0, 0
 19.681102, 2.0759179293, 0.030208428, 0.3093323505, 0.0266754732, 0.5974399727, 0.024092924, 0.0258681163, 0.0007234585, 0, 0, 0, 0, 0, 0, 0.0144645884, 0.0005737374, 0, 0, 0.3113730647, 0.0086917672, 0.5573920026, 0.0106188265, 0.1122311706, 0.0064997739, 0, 0, 0, 0, 0, 0, 0.1478166637, 0.0069753567, 0, 0, 0, 0, 0, 0, 0, 0
 19.88091, 1.8377958338, 0.0383824818, 0.37900721, 0.0208156327, 0.5160098473, 0.017671884, 0.029274085, 0.0009501979, 0, 0, 0.0000431135, 0.0000296728, 0, 0, 0.0135592043, 0.0006534561, 0, 0, 0.1522648503, 0.0064325898, 0.5471269565, 0.0116482758, 0.0793830231, 0.0055150623, 0, 0, 0, 0, 0, 0, 0.1211275438, 0.0081894949, 0, 0, 0, 0, 0, 0, 0, 0
 20.080718, 1.6248591694, 0.0276188219, 0.2720923393, 0.0162408243, 0.450865747, 0.02313745, 0.0387806177, 0.0010074548, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.018969952, 0.0006097173, 0, 0, 0.1508961775, 0.0056926494, 0.4783511477, 0.0120888105, 0.0845155461, 0.0037572959, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0.1300239171, 0.0076107381, 0, 0, 0, 0, 0, 0, 0, 0
 20.280526, 1.8099305128, 0.0290832846, 0.2282452295, 0.0088448388, 0.5220099618, 0.0151033712, 0.047963799, 0.0009680353, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0276142142, 0.0007568171, 0, 0, 0.1919563619, 0.006347731, 0.5118836316, 0.0127989108, 0.111204666, 0.006277448, 0, 0, 0, 0, 0, 0, 0.1690310923, 0.0103677827, 0, 0, 0, 0, 0, 0, 0, 0
 20.480334, 2.0906653862, 0.0204937372, 0.248667171, 0.009511022, 0.5288672355, 0.0146246852, 0.0521673679, 0.001028846, 0, 0, 0, 0, 0, 0, 0.0281315765, 0.0008790548, 0, 0, 0.1810069794, 0.0054718766, 0.6833099013, 0.0109704663, 0.1881925116, 0.0065957654, 0, 0, 0, 0, 0, 0, 0.180322643, 0.0119594105, 0, 0, 0, 0, 0, 0, 0, 0
 20.680143, 1.7420890112, 0.0278809488, 0.0648696968, 0.0064279244, 0.4371511995, 0.0176543698, 0.0497745671, 0.0008224793, 0, 0, 0, 0, 0, 0, 0.0265794895, 0.0007624836, 0, 0, 0.1245492259, 0.005028825, 0.7425050004, 0.0179314284, 0.1536335231, 0.0076507109, 0, 0, 0, 0, 0, 0, 0.1430263088, 0.0081260446, 0, 0, 0, 0, 0, 0, 0, 0
 20.879951, 1.5601789645, 0.04207818, 0.0834897024, 0.0061916938, 0.3548639149, 0.0227328, 0.0485673884, 0.0008958112, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0220956827, 0.0007749554, 0, 0, 0.0537204079, 0.0037243509, 0.7188953944, 0.0274789424, 0.1385781222, 0.0060779545, 0, 0, 0, 0, 0, 0, 0.139946795, 0.0066880767, 0, 0, 0, 0, 0, 0, 0, 0
 21.079759, 1.831743708, 0.0316156581, 0.0912980918, 0.0060001275, 0.5065810959, 0.0235802844, 0.0453985441, 0.0008204697, 0, 0, 0, 0, 0, 0, 0.0199615631, 0.000617767, 0, 0, 0.0444818664, 0.001683611, 0.7821965119, 0.0173132057, 0.1307082535, 0.0073117717, 0, 0, 0, 0, 0, 0, 0.2111177812, 0.0088849372, 0, 0, 0, 0, 0, 0, 0, 0
 21.279567, 1.8318457111, 0.0195757912, 0.1405510097, 0.0077510323, 0.5554391712, 0.0178243997, 0.0391255259, 0.0009059107, 0, 0, 0, 0, 0, 0, 0.0209531742, 0.0008265876, 0, 0, 0.0123180553, 0.0022533386, 0.6993918068, 0.0126243985, 0.11804803, 0.005435721, 0, 0, 0, 0, 0, 0, 0.2460189379, 0.0097094442, 0, 0, 0, 0, 0, 0, 0, 0
 21.479375, 1.9258998699, 0.0360925882, 0.1705832768, 0.0110444496, 0.7723004525, 0.0185504864, 0.0353530923, 0.0008945681, 0, 0, 0, 0, 0, 0, 0.0197028819, 0.000592713, 0, 0, 0.0239517742, 0.0030805142, 0.5703943943, 0.0257460407, 0.0797251913, 0.0055345808, 0, 0, 0, 0, 0, 0, 0.2538888066, 0.0081411966, 0, 0, 0, 0, 0, 0, 0, 0
 21.679183, 1.8591800689, 0.0336748625, 0.1513626259, 0.0062481704, 0.8031581842, 0.0214073149, 0.0341459135, 0.0008948961, 0, 0, 0, 0, 0, 0, 0.0181723517, 0.0007436467, 0, 0, 0.0246361106, 0.0029953221, 0.4882740256, 0.0205797066, 0.1543178595, 0.0029570185, 0, 0, 0, 0, 0, 0, 0.1851129978, 0.0071855323, 0, 0, 0, 0, 0, 0, 0, 0
 21.878991, 2.1251624093, 0.0335215611, 0.054658726, 0.0063730409, 1.1468790293, 0.0285482041, 0.0397291153, 0.0007495433, 0, 0, 0, 0, 0, 0, 0.0175256488, 0.0006833152, 0, 0, 0.0085542051, 0.001710841, 0.5187269957, 0.0108725755, 0.2049587536, 0.0078258982, 0, 0, 0, 0, 0, 0, 0.1341299356, 0.0077773228, 0, 0, 0, 0, 0, 0, 0, 0
 22.0788, 2.5574857875, 0.0419589737, 0.0168180695, 0.0038385939, 1.6080306869, 0.0383857457, 0.0411087482, 0.0007482369, 0, 0, 0, 0, 0, 0, 0.0172885244, 0.0005900662, 0, 0, 0.0003421682, 0.0003421682, 0.5666305441, 0.0154592759, 0.1676624194, 0.0066330299, 0, 0, 0, 0, 0, 0, 0.1396046268, 0.0065938966, 0, 0, 0, 0, 0, 0, 0, 0
 22.278608, 2.5016568714, 0.0475611492, 0.0973045452, 0.006515942, 1.4605993019, 0.03947833, 0.0363015899, 0.000861476, 0, 0, 0, 0, 0, 0, 0.0188406114, 0.0005622186, 0, 0, 0, 0, 0.6384858667, 0.0236128683, 0.1221540485, 0.0062063691, 0, 0, 0, 0, 0, 0, 0.1279709079, 0.0093686892, 0, 0, 0, 0, 0, 0, 0, 0
 22.478416, 2.2763320968, 0.0432708183, 0.1483593991, 0.0075613038, 1.173450965, 0.0328457374, 0.0348788435, 0.0006184002, 0, 0, 0, 0, 0, 0, 0.019056179, 0.0007095314, 0, 0, 0, 0, 0.703155657, 0.0134585905, 0.0889637328, 0.0065488866, 0, 0, 0, 0, 0, 0, 0.1084673203, 0.0063438469, 0, 0, 0, 0, 0, 0, 0, 0
 22.678224, 1.9950424497, 0.0321904842, 0.1795929569, 0.0102555037, 0.9394464994, 0.0264003866, 0.0328525077, 0.000693494, 0, 0, 0, 0, 0, 0, 0.0168142756, 0.0005586401, 0, 0, 0, 0, 0.6378015303, 0.0125067042, 0.0821203687, 0.0053930426, 0, 0, 0, 0, 0, 0, 0.1064143111, 0.0054943531, 0, 0, 0, 0, 0, 0, 0, 0
 22.878032, 2.0524397027, 0.0344470045, 0.1687813407, 0.00920153, 1.0671632224, 0.0272728669, 0.0334560971, 0.0007689516, 0, 0, 0, 0, 0, 0, 0.0145292587, 0.0005197206, 0, 0, 0.0020530092, 0.0007194531, 0.5885293091, 0.0131728326, 0.0646697904, 0.004255618, 0, 0, 0, 0, 0, 0, 0.1132576752, 0.0064822115, 0, 0, 0, 0, 0, 0, 0, 0
 23.07784, 2.07481097, 0.0338365417, 0.0979051905, 0.0074090983, 1.1425932333, 0.0270850605, 0.039578218, 0.0008135847, 0, 0, 0, 0, 0, 0, 0.0115113118, 0.0005984621, 0, 0, 0.0266891198, 0.0023233514, 0.601873869, 0.0128553569, 0.0752770046, 0.0053930426, 0, 0, 0, 0, 0, 0, 0.0793830231, 0.0043678058, 0, 0, 0, 0, 0, 0, 0, 0
 23.277648, 2.0116413529, 0.0387826339, 0.1009084172, 0.0064867355, 0.9668755942, 0.0351638781, 0.0393410936, 0.0009875455, 0, 0, 0, 0, 0, 0, 0.0100885654, 0.0006503986, 0, 0, 0.0817782005, 0.0062892164, 0.6319846708, 0.0126796776, 0.1231805531, 0.0048134534, 0, 0, 0, 0, 0, 0, 0.0574842581, 0.0042534455, 0, 0, 0, 0, 0, 0, 0, 0
 23.477457, 1.982209457, 0.0327690126, 0.0702755049, 0.0055308144, 0.7354426062, 0.0233967198, 0.041216532, 0.0009463291, 0, 0, 0.0000431135, 0.0000296728, 0, 0, 0.0084718081, 0.0004057388, 0, 0, 0.1721106061, 0.006812228, 0.7099990211, 0.0147850927, 0.1543178595, 0.0082997369, 0, 0, 0, 0, 0, 0, 0.0903324056, 0.004828791, 0, 0, 0, 0, 0, 0, 0, 0
 23.677265, 2.0330156752, 0.0203680709, 0.1537652072, 0.0077264959, 0.5580106488, 0.0181287814, 0.0457650091, 0.0011300243, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0080622296, 0.0004765125, 0, 0, 0.141657636, 0.0054634241, 0.8198350143, 0.0122377542, 0.2022214079, 0.0062892164, 0, 0, 0, 0, 0, 0, 0.1036769655, 0.0053764494, 0, 0, 0, 0, 0, 0, 0, 0
 23.877073, 1.9002482279, 0.0243265728, 0.2264432934, 0.0111360495, 0.2862911777, 0.0167830028, 0.0544523849, 0.0008393308, 0, 0, 0, 0, 0, 0, 0.0075017537, 0.0003652952, 0, 0, 0.1108624978, 0.004112017, 0.8704759083, 0.0140299944, 0.2477297789, 0.0092827906, 0, 0, 0, 0, 0, 0, 0.0964914332, 0.0044377848, 0, 0, 0, 0, 0, 0, 0, 0
 24.076881, 1.9152928861, 0.0217663864, 0.2865078275, 0.0070948983, 0.187717868, 0.0130721402, 0.0540643631, 0.001019005, 0, 0, 0, 0, 0, 0, 0.0084071378, 0.0004612819, 0, 0, 0.165267242, 0.0076956824, 0.9546492862, 0.0179657601, 0.1762166245, 0.0070539782, 0, 0, 0, 0, 0, 0, 0.0824625369, 0.0045087277, 0, 0, 0, 0, 0, 0, 0, 0
 24.276689, 1.7380821925, 0.0294300412, 0.3333581641, 0.0084439622, 0.2717194711, 0.015144281, 0.0489769669, 0.0010881812, 0, 0, 0, 0, 0, 0, 0.007566424, 0.0003849526, 0, 0, 0.1673202512, 0.0066511206, 0.7407941594, 0.0176569891, 0.1272865715, 0.0080114907, 0, 0, 0, 0, 0, 0, 0.0410601844, 0.0050140993, 0, 0, 0, 0, 0, 0, 0, 0
 24.476497, 1.8519676469, 0.0287274786, 0.5399801613, 0.0184355329, 0.315434591, 0.0136467092, 0.0359566817, 0.0008013478, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0055832018, 0.0002908587, 0, 0, 0.1762166245, 0.0079415774, 0.5300185464, 0.0162359671, 0.2100912766, 0.0083828453, 0, 0, 0, 0, 0, 0, 0.0386650069, 0.004278723, 0, 0, 0, 0, 0, 0, 0, 0
